id,Gender,Age,Householdsize,MaritalStatus,Education,Paidwork,Income,Friends,Colleagues,Neighbors,Grandparents,Parents,Siblings,Children,Otherfamilymembers,total_allgroups,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Visit_category,Hosting_category,Dining_category,Bar_category,Cinema_category,Recreation_category,Vacation_category,Shopping_category
322611,2.0,4.0,1.0,1.0,1.0,s1_below_8,3.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s1_0,7.0,very_low,very_low,low,0.0,0.0,low,low,low,1,1,2,,,,,
322612,2.0,2.0,2.0,2.0,1.0,s2_8_36,2.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,23.0,high,very_high,very_high,0.00410958904109589,0.00547945205479452,low,low,high,3,4,4,,,,,
322614,1.0,2.0,3.0,4.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s1_0,s1_0,s2_1_up,s2_1_4,11.0,low,low,very_low,0.0,0.0,high,high,high,2,2,1,,,,,
322615,1.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,68.0,low,low,high,0.0,0.0178082191780822,high,high,high,2,2,3,,,,,
322616,1.0,2.0,2.0,2.0,2.0,s2_8_36,4.0,s1_below_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,9.0,low,very_low,low,0.0,0.0,low,low,low,2,1,2,,,,,
322617,2.0,2.0,3.0,3.0,2.0,s1_below_8,1.0,s2_2,s3_4_up,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,33.0,low,high,high,0.0,0.00273972602739726,high,high,high,2,3,3,,,,,
322618,2.0,1.0,3.0,3.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s1_0,s2_1_up,s2_1_4,14.0,very_high,low,very_low,0.0,0.0,high,low,low,4,2,1,,,,,
322619,2.0,1.0,2.0,2.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,36.0,high,high,high,0.0,0.0383561643835616,low,low,high,3,3,3,,,,,
322621,2.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s2_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,31.0,low,low,low,0.00273972602739726,0.010958904109589,high,high,high,2,2,2,,,,,
322624,1.0,2.0,2.0,2.0,2.0,s2_8_36,4.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,20.0,low,low,high,0.0246575342465753,0.0,low,high,high,2,2,3,,,,,
322625,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s1_0,s1_0,s2_1_up,s1_0,45.0,low,high,low,0.0123287671232877,0.0123287671232877,high,high,high,2,3,2,,,,,
322627,2.0,2.0,3.0,3.0,1.0,s2_8_36,3.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,20.0,very_high,very_high,very_high,0.00821917808219178,0.0,low,high,high,4,4,4,,,,,
322628,2.0,1.0,3.0,3.0,2.0,s3_36_up,4.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,34.0,high,high,high,0.0,0.0493150684931507,low,high,high,3,3,3,,,,,
322629,1.0,2.0,3.0,4.0,1.0,s1_below_8,4.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,6.0,high,high,low,1.0041095890411,0.0123287671232877,high,high,high,3,3,2,,,,,
322631,1.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s1_below_2,s1_0,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,8.0,low,low,very_low,0.0,0.0,low,low,low,2,2,1,,,,,
322632,1.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,58.0,very_high,very_high,low,0.0,0.0,low,low,high,4,4,2,,,,,
322636,1.0,3.0,2.0,2.0,2.0,s3_36_up,5.0,s1_below_2,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_2,s1_0,s2_1_4,7.0,low,very_low,low,0.0,0.0,high,low,low,2,1,2,,,,,
322638,2.0,1.0,3.0,4.0,2.0,s1_below_8,2.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,22.0,high,high,very_low,0.0,0.0,high,high,high,3,3,1,,,,,
322639,1.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,20.0,high,very_high,very_high,0.0164383561643836,0.246575342465753,high,high,high,3,4,4,,,,,
322640,1.0,3.0,2.0,2.0,1.0,s3_36_up,5.0,s4_6_up,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,35.0,low,low,very_low,0.0,0.0,low,low,low,2,2,1,,,,,
322642,1.0,1.0,2.0,2.0,1.0,s3_36_up,4.0,s1_below_2,s3_4_up,s1_0,s1_0,s1_0,s1_0,s1_0,s2_1_4,9.0,high,high,high,0.0,0.0,low,high,high,3,3,3,,,,,
322643,1.0,2.0,3.0,3.0,1.0,s3_36_up,3.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s1_0,s1_0,s1_0,s3_5_up,18.0,low,very_low,high,0.0,0.0,low,high,high,2,1,3,,,,,
322644,1.0,1.0,1.0,1.0,1.0,s1_below_8,2.0,s2_2,s1_0,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,12.0,very_high,very_high,high,0.213698630136986,0.180821917808219,high,high,high,4,4,3,,,,,
322645,2.0,1.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,88.0,very_high,very_high,very_high,20.1041095890411,17.5698630136986,high,high,high,4,4,4,,,,,
322647,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,2.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322648,1.0,1.0,1.0,1.0,2.0,s3_36_up,4.0,s1_below_2,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,6.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322649,1.0,2.0,2.0,2.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,148.0,very_high,very_high,very_high,0.0767123287671233,0.0301369863013699,high,low,high,4,4,4,,,,,
322650,1.0,1.0,3.0,3.0,2.0,s3_36_up,4.0,s2_2,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,14.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
322651,1.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,6.0,low,very_low,low,0.00958904109589041,0.00958904109589041,high,high,high,2,1,2,,,,,
322652,1.0,2.0,1.0,1.0,1.0,s2_8_36,3.0,s1_below_2,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,9.0,very_high,very_high,very_high,0.00410958904109589,0.0356164383561644,high,high,high,4,4,4,,,,,
322653,1.0,2.0,1.0,1.0,1.0,s1_below_8,3.0,s4_6_up,s1_0,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,16.0,very_high,very_high,very_high,0.205479452054794,0.0,high,high,high,4,4,4,,,,,
322654,1.0,3.0,2.0,2.0,2.0,s2_8_36,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,45.0,very_high,very_high,high,0.0,0.0,high,low,low,4,4,3,,,,,
322656,2.0,3.0,2.0,2.0,2.0,s2_8_36,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,40.0,very_high,high,low,0.0,0.0,high,high,high,4,3,2,,,,,
322657,2.0,2.0,3.0,4.0,2.0,s2_8_36,3.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,7.0,low,low,very_high,0.0164383561643836,0.00958904109589041,high,high,high,2,2,4,,,,,
322658,2.0,3.0,2.0,2.0,1.0,s2_8_36,1.0,s2_2,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,25.0,low,high,very_high,0.0,0.00958904109589041,high,high,high,2,3,4,,,,,
322659,1.0,3.0,2.0,2.0,1.0,s3_36_up,5.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,25.0,very_low,low,low,0.0,0.0,low,low,high,1,2,2,,,,,
322660,1.0,3.0,2.0,4.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,20.0,high,high,low,0.0123287671232877,0.0123287671232877,high,high,high,3,3,2,,,,,
322663,1.0,4.0,1.0,1.0,2.0,s1_below_8,5.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,16.0,very_high,very_high,very_high,0.0,0.106849315068493,high,high,high,4,4,4,,,,,
322665,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s2_1_3,s2_1_3,s1_0,s1_0,s1_0,s2_1_up,s1_0,6.0,very_low,very_low,high,0.00821917808219178,0.00821917808219178,high,high,high,1,1,3,,,,,
322666,1.0,2.0,1.0,1.0,1.0,s3_36_up,5.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,8.0,very_low,low,very_high,0.0,0.0328767123287671,high,high,high,1,2,4,,,,,
322667,1.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s2_2,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,2.0,very_low,very_low,low,0.00136986301369863,0.00136986301369863,low,low,high,1,1,2,,,,,
322668,1.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,37.0,high,very_high,very_high,0.223287671232877,0.182191780821918,low,high,high,3,4,4,,,,,
322669,1.0,2.0,1.0,1.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,39.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322672,1.0,1.0,3.0,3.0,1.0,s3_36_up,4.0,s1_below_2,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,25.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322673,1.0,2.0,1.0,1.0,1.0,s3_36_up,4.0,s2_2,s2_1_3,s1_0,s1_0,s2_1_up,s1_0,s1_0,s2_1_4,6.0,low,low,low,0.0,0.0,low,low,high,2,2,2,,,,,
322675,1.0,1.0,2.0,2.0,2.0,s3_36_up,5.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,15.0,very_high,very_high,very_high,0.00273972602739726,0.010958904109589,high,high,high,4,4,4,,,,,
322676,2.0,2.0,3.0,3.0,2.0,s2_8_36,4.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s1_0,6.0,low,low,very_high,0.0,0.0,low,high,low,2,2,4,,,,,
322679,1.0,2.0,1.0,1.0,1.0,s2_8_36,2.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s1_0,4.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322682,2.0,1.0,1.0,1.0,2.0,s3_36_up,4.0,s3_3_5,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,44.0,very_high,very_high,high,0.00273972602739726,0.0273972602739726,high,high,high,4,4,3,,,,,
322683,1.0,4.0,2.0,2.0,2.0,s1_below_8,4.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,4.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322684,1.0,3.0,3.0,3.0,2.0,s3_36_up,5.0,s1_below_2,s3_4_up,s1_0,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,19.0,high,very_low,very_low,0.0,0.0,low,low,low,3,1,1,,,,,
322688,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,95.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322689,1.0,2.0,2.0,2.0,1.0,s1_below_8,1.0,s1_below_2,s1_0,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,8.0,high,low,high,0.0,0.00136986301369863,high,low,high,3,2,3,,,,,
322690,1.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,5.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322691,1.0,1.0,2.0,3.0,1.0,s3_36_up,4.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,13.0,very_high,very_high,high,0.263013698630137,0.0,low,low,low,4,4,3,,,,,
322693,2.0,2.0,1.0,1.0,2.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,28.0,low,high,very_high,0.00958904109589041,0.0164383561643836,high,high,high,2,3,4,,,,,
322694,1.0,1.0,3.0,3.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,19.0,very_low,very_low,low,0.00821917808219178,0.00821917808219178,low,low,low,1,1,2,,,,,
322697,2.0,3.0,1.0,1.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,13.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322698,1.0,2.0,2.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,24.0,low,high,high,0.136986301369863,0.00273972602739726,high,high,high,2,3,3,,,,,
322699,2.0,1.0,3.0,3.0,1.0,s2_8_36,1.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s1_0,s1_0,s1_0,s2_1_4,7.0,very_low,low,low,0.0,0.010958904109589,low,low,low,1,2,2,,,,,
322700,2.0,2.0,1.0,1.0,1.0,s2_8_36,2.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,25.0,high,very_low,low,0.0,0.00410958904109589,high,high,high,3,1,2,,,,,
322701,1.0,2.0,3.0,3.0,1.0,s2_8_36,3.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,8.0,high,low,low,0.00273972602739726,0.0,low,low,low,3,2,2,,,,,
322702,2.0,3.0,2.0,2.0,1.0,s1_below_8,4.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,14.0,very_high,very_high,high,0.0,0.0,low,high,high,4,4,3,,,,,
322708,2.0,3.0,2.0,3.0,1.0,s1_below_8,4.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,15.0,very_low,low,low,0.0,0.0,low,low,high,1,2,2,,,,,
322709,1.0,4.0,1.0,1.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,4.0,very_low,very_low,very_low,0.00136986301369863,0.00136986301369863,high,low,low,1,1,1,,,,,
322710,1.0,2.0,2.0,2.0,2.0,s3_36_up,5.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,10.0,high,high,very_high,0.00547945205479452,0.0,high,low,high,3,3,4,,,,,
322714,1.0,2.0,2.0,2.0,2.0,s3_36_up,4.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,35.0,high,low,high,0.0,0.0,high,low,low,3,2,3,,,,,
322716,2.0,3.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,9.0,low,low,very_high,0.0,0.0,high,low,high,2,2,4,,,,,
322717,2.0,3.0,2.0,2.0,2.0,s2_8_36,2.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,65.0,very_high,high,high,0.0,0.0,high,high,high,4,3,3,,,,,
322718,2.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s1_below_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,40.0,very_low,very_low,high,0.0,0.0,low,low,low,1,1,3,,,,,
322719,1.0,3.0,2.0,2.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,65.0,high,high,very_high,0.298630136986301,0.298630136986301,high,high,high,3,3,4,,,,,
322720,1.0,4.0,1.0,1.0,1.0,s1_below_8,3.0,s1_below_2,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_2,s2_1_up,s2_1_4,8.0,low,low,low,0.00136986301369863,0.00136986301369863,high,high,high,2,2,2,,,,,
322723,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s2_1_3,s3_4_up,s1_0,s1_0,s1_0,s2_1_up,s1_0,17.0,high,very_high,very_low,0.0,0.0,low,low,low,3,4,1,,,,,
322725,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,10.0,high,very_high,high,0.0,0.0,low,low,low,3,4,3,,,,,
322726,1.0,4.0,1.0,1.0,2.0,s1_below_8,2.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s1_0,s1_0,s1_0,8.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322727,2.0,3.0,2.0,4.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s3_4_up,s1_0,s2_1_up,s1_0,s2_1_up,s3_5_up,20.0,high,high,high,0.00136986301369863,0.0178082191780822,high,high,high,3,3,3,,,,,
322728,1.0,3.0,2.0,2.0,1.0,s3_36_up,5.0,s4_6_up,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,s2_1_4,18.0,low,low,very_high,0.0,0.0,high,high,low,2,2,4,,,,,
322729,1.0,4.0,2.0,4.0,2.0,s1_below_8,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,30.0,high,high,very_high,0.0273972602739726,0.0,low,high,high,3,3,4,,,,,
322730,2.0,4.0,2.0,4.0,1.0,s1_below_8,3.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,28.0,low,low,high,0.0,0.00273972602739726,high,high,high,2,2,3,,,,,
322731,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s1_0,s1_0,1.0,very_low,very_low,very_low,0.00136986301369863,0.00136986301369863,low,low,low,1,1,1,,,,,
322732,1.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s4_6_up,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,27.0,low,low,very_low,0.0,0.0,low,low,low,2,2,1,,,,,
322733,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s1_0,s2_1_up,s1_0,9.0,very_high,very_high,very_low,0.0,0.0,low,high,high,4,4,1,,,,,
322734,2.0,3.0,3.0,4.0,2.0,s3_36_up,4.0,s2_2,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,31.0,high,high,very_high,0.0,0.0,low,high,high,3,3,4,,,,,
322735,2.0,2.0,3.0,3.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,25.0,low,high,high,0.00410958904109589,0.00958904109589041,high,high,high,2,3,3,,,,,
322739,1.0,4.0,2.0,2.0,2.0,s1_below_8,5.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,8.0,low,low,low,0.0,0.0,high,low,low,2,2,2,,,,,
322742,2.0,3.0,1.0,1.0,2.0,s2_8_36,1.0,s2_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,8.0,high,very_low,low,0.0,0.0,high,low,low,3,1,2,,,,,
322744,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s4_6_up,s2_1_3,s1_0,s1_0,s1_0,s1_0,s2_1_up,s1_0,13.0,low,high,high,0.0,0.0356164383561644,high,high,low,2,3,3,,,,,
322745,1.0,3.0,2.0,2.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s2_1_4,49.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322746,2.0,3.0,1.0,1.0,1.0,s1_below_8,5.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,45.0,high,low,very_high,0.0,0.00410958904109589,high,low,high,3,2,4,,,,,
322747,2.0,3.0,2.0,2.0,1.0,s1_below_8,4.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s3_5_up,25.0,low,low,high,0.0,0.0,high,low,low,2,2,3,,,,,
322748,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,25.0,low,low,very_low,0.0,0.0,low,low,low,2,2,1,,,,,
322749,2.0,4.0,2.0,2.0,1.0,s1_below_8,4.0,s4_6_up,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,23.0,high,high,high,0.0,0.0,high,low,low,3,3,3,,,,,
322751,2.0,4.0,1.0,1.0,1.0,s1_below_8,3.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,17.0,very_high,very_high,very_high,0.0164383561643836,0.1,high,high,high,4,4,4,,,,,
322752,1.0,4.0,2.0,4.0,1.0,s1_below_8,4.0,s3_3_5,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,21.0,very_low,very_low,high,0.0,0.0,high,high,low,1,1,3,,,,,
322753,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,64.0,very_low,low,low,0.1,0.00410958904109589,high,high,high,1,2,2,,,,,
322754,1.0,3.0,2.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s1_0,22.0,very_high,very_high,very_high,0.0,0.0,low,high,high,4,4,4,,,,,
322755,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,42.0,very_low,very_low,very_high,0.0,0.0,high,high,low,1,1,4,,,,,
322757,1.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,19.0,very_low,low,high,0.0,0.0,low,low,high,1,2,3,,,,,
322759,1.0,4.0,2.0,2.0,1.0,s1_below_8,4.0,s2_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,8.0,low,low,low,0.0,0.0,low,low,low,2,2,2,,,,,
322761,1.0,3.0,2.0,2.0,1.0,s3_36_up,5.0,s4_6_up,s1_0,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,14.0,very_low,high,very_low,0.0,0.0,low,low,low,1,3,1,,,,,
322762,1.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,16.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
322763,2.0,1.0,2.0,2.0,2.0,s2_8_36,3.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,42.0,low,low,high,0.0493150684931507,0.0164383561643836,high,high,high,2,2,3,,,,,
322766,2.0,3.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s1_0,s1_0,s2_1_up,s2_1_4,14.0,very_high,high,high,0.0315068493150685,0.0328767123287671,high,high,high,4,3,3,,,,,
322767,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s1_0,6.0,low,high,high,0.0,0.0,low,low,low,2,3,3,,,,,
322768,2.0,3.0,1.0,1.0,1.0,s2_8_36,3.0,s1_below_2,s2_1_3,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,9.0,low,high,very_high,0.0,0.0986301369863014,low,high,high,2,3,4,,,,,
322770,2.0,4.0,2.0,4.0,1.0,s1_below_8,4.0,s4_6_up,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,16.0,low,very_low,low,0.0,0.0328767123287671,high,high,high,2,1,2,,,,,
322772,2.0,4.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s1_0,s3_5_up,12.0,low,very_high,very_low,0.0,0.0,low,low,low,2,4,1,,,,,
322774,2.0,3.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,12.0,low,low,very_high,0.0,0.0,high,low,high,2,2,4,,,,,
322775,2.0,3.0,1.0,1.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,24.0,low,high,high,0.00410958904109589,0.0136986301369863,high,high,high,2,3,3,,,,,
322776,1.0,4.0,2.0,2.0,2.0,s1_below_8,3.0,s4_6_up,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,30.0,low,low,high,0.00821917808219178,0.00821917808219178,low,low,low,2,2,3,,,,,
